선수,연도,팀,보직,나이,키,몸무게,날짜,구장,온도,ERA,WHIP,이닝,누적이닝,총이닝,투구수,실점,자책점,피안타,피홈런,탈삼진,볼넷,사구,K/BB,연투여부,휴식일수,연투일수,연투횟수,WBC_2023,올림픽_2021,아시안게임_2023,아시아챔피언십_2023,아시아선수권_2023,프리미어12_2019,PS_KS,PS_PO,PS_SP,PS_V,PS_WC,이동거리,총이동거리,누적이동거리,직구_피안타율,직구_구사율,변화구_구사율,FIP,FIP_변화량,평균_FIP,GS,평균_GS,GS_변화량,평균_ERA,ERA_변화량,구속,평균_구속,구속_변화량,부상위험도,피쳐타입,NP/IP,NP/IP_roll3,투구수_roll3,이닝_roll3,변화구_구사율_roll3,직구_구사율_roll3,연투여부_prev,휴식일수_prev,연투일수_prev,연투횟수_prev,누적연투일수,휴식_log,연투_log,휴식대연투비율,연투횟수_roll3,연투일수_roll3,휴식_inv,피로도지수,피로도지수_점수,혹사정도,회복실패여부,휴식_그룹
김민수,2024,KT,RP,33,188,80,2024-05-31,Away,24.8,18.0,2.0,1.0,31.33333333,81.33333333,17,2,2,2,1,0,0,0,inf,False,6,1,7,False,False,False,False,False,False,False,False,False,False,False,291,8387,3339,0.313,43.9,56.1,16.166,11.424,4.742,40,44.66666667,-4.666666667,6.1252,11.8748,142.1,140.9135135,1.186486486,,변화구,17.0,37.5,45,4.0,56.1,43.9,True,0.0,2.0,7.0,1,0.0,1.098612289,0.0,6.333333333,1.333333333,0.0,-0.014482777805491,60.48607941579187,0.624524108,0,회복충분
김민수,2024,KT,RP,33,188,80,2024-06-01,Away,22.7,18.0,4.0,1.0,32.33333333,81.33333333,29,2,2,3,0,1,1,0,1.0,True,0,2,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,3339,0.313,43.9,56.1,4.166,-0.576,4.742,40,44.66666667,-4.666666667,6.1252,11.8748,143.1,140.9135135,2.186486486,,변화구,29.0,53.5,61,4.0,56.1,43.9,False,6.0,1.0,7.0,3,1.945910149,0.693147181,3.0,6.666666667,1.333333333,-6.0,0.9321580390527104,90.89456869009584,3.65292633,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-06-04,Home,23.2,19.29,3.43,2.333333333,34.66666667,81.33333333,44,5,5,6,0,2,2,0,1.0,False,2,1,8,False,False,False,False,False,False,False,False,False,False,False,272,8387,3611,0.313,43.9,56.1,4.023,-0.719,4.742,41,44.66666667,-3.666666667,6.1252,13.1648,141.0,140.9135135,0.0864864865,,변화구,18.85714286,64.85714286,90,4.333333333,56.1,43.9,True,0.0,2.0,8.0,1,0.0,1.098612289,0.0,7.333333333,1.666666667,0.0,0.1558580032382184,70.66978548607942,2.296667263,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-06-07,Home,25.1,9.0,1.0,1.0,35.66666667,81.33333333,7,1,1,1,0,1,0,0,inf,False,2,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,3611,0.313,43.9,56.1,1.166,-3.576,4.742,45,44.66666667,0.333333333,6.1252,2.8748,142.7,140.9135135,1.786486486,,변화구,7.0,54.85714286,80,4.333333333,56.1,43.9,False,2.0,1.0,8.0,1,1.098612289,0.693147181,1.0,7.666666667,1.333333333,-2.0,-0.8988751703020234,2.681424007302601,2.18963016,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-06-09,Home,25.8,18.0,3.0,1.0,36.66666667,81.33333333,19,2,2,2,0,0,1,0,0.0,False,1,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,3611,0.313,43.9,56.1,6.166,1.424,4.742,40,44.66666667,-4.666666667,6.1252,11.8748,141.2,140.9135135,0.286486486,,변화구,19.0,44.85714286,70,4.333333333,56.1,43.9,False,2.0,1.0,8.0,1,1.098612289,0.693147181,1.0,8.0,1.333333333,-2.0,0.1208787920510799,68.84698767685988,2.249259723,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-06-11,Away,26.6,0.0,2.0,1.0,37.66666667,81.33333333,23,3,0,2,0,1,0,0,inf,False,1,1,8,False,False,False,False,False,False,False,False,False,False,False,330,8387,3941,0.313,43.9,56.1,1.166,-3.576,4.742,45,44.66666667,0.333333333,6.1252,-6.1252,142.8,140.9135135,1.886486486,,변화구,23.0,49.0,49,3.0,56.1,43.9,False,1.0,1.0,8.0,1,0.693147181,0.693147181,0.5,8.0,1.0,-1.0,0.4678769092205215,82.67914194431766,2.024481806,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-06-14,Home,25.8,0.0,1.0,2.0,39.66666667,81.33333333,20,0,0,2,0,2,0,0,inf,False,2,1,8,False,False,False,False,False,False,False,False,False,False,False,330,8387,4271,0.313,43.9,56.1,1.166,-3.576,4.742,52,44.66666667,7.333333333,6.1252,-6.1252,140.7,140.9135135,-0.213513514,,변화구,10.0,52.0,62,4.0,56.1,43.9,False,1.0,1.0,8.0,1,0.693147181,0.693147181,0.5,8.0,1.0,-1.0,-0.6320888676439992,11.421725239616611,1.996963374,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-06-16,Home,26.9,0.0,2.0,1.0,40.66666667,81.33333333,27,0,0,1,0,2,1,0,2.0,False,1,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,4271,0.313,43.9,56.1,2.166,-2.576,4.742,45,44.66666667,0.333333333,6.1252,-6.1252,141.2,140.9135135,0.286486486,,변화구,27.0,60.0,70,4.0,56.1,43.9,False,2.0,1.0,8.0,1,1.098612289,0.693147181,1.0,8.0,1.0,-2.0,0.7977808085830929,89.27430397078959,2.249259723,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-06-19,Home,32.0,0.0,0.0,1.0,41.66666667,81.33333333,16,0,0,0,0,1,0,0,inf,False,2,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,4271,0.313,43.9,56.1,1.166,-3.576,4.742,47,44.66666667,2.333333333,6.1252,-6.1252,140.0,140.9135135,-0.913513514,,변화구,16.0,53.0,63,4.0,56.1,43.9,False,1.0,1.0,8.0,1,0.693147181,0.693147181,0.5,8.0,1.0,-1.0,-0.1244123552449896,52.42469192149704,2.007667084,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-06-23,Away,28.6,13.5,1.5,0.666666667,42.33333333,81.33333333,14,1,1,1,0,0,0,0,inf,False,3,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,4302,0.313,43.9,56.1,3.166,-1.576,4.742,42,44.66666667,-2.666666667,6.1252,7.3748,142.2,140.9135135,1.286486486,,변화구,20.99999999,63.99999999,57,2.666666667,56.1,43.9,False,2.0,1.0,8.0,1,1.098612289,0.693147181,1.0,8.0,1.0,-2.0,0.2901042953379555,76.6773162939297,1.860111489,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-06-25,Away,25.3,0.0,2.0,1.0,43.33333333,81.33333333,22,0,0,1,0,2,1,0,2.0,False,1,1,8,False,False,False,False,False,False,False,False,False,False,False,46,8387,4348,0.313,43.9,56.1,2.166,-2.576,4.742,45,44.66666667,0.333333333,6.1252,-6.1252,142.8,140.9135135,1.886486486,,변화구,22.0,58.99999999,52,2.666666667,56.1,43.9,False,3.0,1.0,8.0,1,1.386294361,0.693147181,1.5,8.0,1.0,-3.0,0.3661699393471496,79.53560018256503,2.056592937,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-06-27,Away,27.0,0.0,0.6,1.666666667,45.0,81.33333333,31,0,0,0,0,2,1,0,2.0,False,1,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,4348,0.313,43.9,56.1,2.566,-2.176,4.742,50,44.66666667,5.333333333,6.1252,-6.1252,141.7,140.9135135,0.786486486,,변화구,18.6,61.59999999,67,3.333333334,56.1,43.9,False,1.0,1.0,8.0,1,0.693147181,0.693147181,0.5,8.0,1.0,-1.0,0.0955808001279146,67.53765403925148,2.217148592,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-06-30,Home,26.3,0.0,0.86,2.333333333,47.33333333,81.33333333,34,0,0,2,0,1,0,0,inf,False,2,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,4387,0.313,43.9,56.1,2.309,-2.433,4.742,53,44.66666667,8.333333333,6.1252,-6.1252,141.4,140.9135135,0.486486486,,변화구,14.57142857,55.17142857,87,5.0,56.1,43.9,False,1.0,1.0,8.0,1,0.693147181,0.693147181,0.5,8.0,1.0,-1.0,-0.2452877154608673,41.81880419899589,2.264556132,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-07-02,Away,27.6,0.0,0.0,1.0,48.33333333,81.33333333,15,0,0,0,0,2,0,0,inf,False,1,1,8,False,False,False,False,False,False,False,False,False,False,False,139,8387,4526,0.313,43.9,56.1,-0.834,-5.576,4.742,48,44.66666667,3.333333333,6.1252,-6.1252,139.0,140.9135135,-1.913513514,,변화구,15.0,48.17142857,80,5.0,56.1,43.9,False,2.0,1.0,8.0,1,1.098612289,0.693147181,1.0,8.0,1.0,-2.0,-0.2175722162149264,44.37471474212688,2.356296826,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-07-04,Away,31.8,27.0,5.0,1.0,49.33333333,81.33333333,20,5,3,5,0,0,0,0,inf,False,1,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,4526,0.313,43.9,56.1,3.166,-1.576,4.742,38,44.66666667,-6.666666667,6.1252,20.8748,137.8,140.9135135,-3.113513514,,변화구,20.0,49.57142857,69,4.333333333,56.1,43.9,False,1.0,1.0,8.0,1,0.693147181,0.693147181,0.5,8.0,1.0,-1.0,0.2140386530210167,73.49383842994067,2.238556013,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-07-10,Home,29.1,0.0,1.5,0.666666667,50.0,81.33333333,15,0,0,0,0,0,1,0,0.0,False,5,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,4665,0.313,43.9,56.1,7.666,2.924,4.742,42,44.66666667,-2.666666667,6.1252,-6.1252,140.9,140.9135135,-0.0135135135,,변화구,22.49999999,57.49999999,50,2.666666667,56.1,43.9,False,1.0,1.0,8.0,1,0.693147181,0.693147181,0.5,8.0,1.0,-1.0,0.4255705323411431,81.33272478320401,0.701852183,0,회복실패
김민수,2024,KT,RP,33,188,80,2024-07-12,Away,27.3,0.0,0.0,1.0,51.0,81.33333333,12,0,0,0,0,1,0,0,inf,False,1,1,8,False,False,False,False,False,False,False,False,False,False,False,368,8387,5033,0.313,43.9,56.1,1.166,-3.576,4.742,47,44.66666667,2.333333333,6.1252,-6.1252,141.3,140.9135135,0.386486486,,변화구,12.0,54.49999999,47,2.666666667,56.1,43.9,False,5.0,1.0,8.0,1,1.791759469,0.693147181,2.5,8.0,1.0,-5.0,-0.4970517991247365,20.065038795070745,2.003074386,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-07-17,Away,25.5,5.4,1.8,1.666666667,52.66666667,81.33333333,25,1,1,3,1,2,0,0,inf,False,4,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,5434,0.313,43.9,56.1,8.566,3.824,4.742,46,44.66666667,1.333333333,6.1252,-0.7252,139.9,140.9135135,-1.013513514,,변화구,15.0,49.49999999,52,3.333333334,56.1,43.9,False,1.0,1.0,8.0,1,0.693147181,0.693147181,0.5,8.0,1.0,-1.0,-0.2090251073114912,45.241898676403466,1.756592937,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-07-21,Home,31.7,0.0,1.0,1.0,53.66666667,81.33333333,10,0,0,1,0,0,0,0,inf,False,3,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,5462,0.313,43.9,56.1,3.166,-1.576,4.742,45,44.66666667,0.333333333,6.1252,-6.1252,141.8,140.9135135,0.886486486,,변화구,10.0,37.0,47,3.666666667,56.1,43.9,False,4.0,1.0,8.0,1,1.609437912,0.693147181,2.0,8.0,1.0,-4.0,-0.6577301943543046,10.178000912825194,1.753074386,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-07-24,Home,31.2,13.5,1.5,0.666666667,54.33333333,81.33333333,11,2,1,1,0,1,0,0,inf,False,2,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,5462,0.313,43.9,56.1,0.166,-4.576,4.742,43,44.66666667,-1.666666667,6.1252,7.3748,142.7,140.9135135,1.786486486,,변화구,16.49999999,41.49999999,46,3.333333334,56.1,43.9,False,3.0,1.0,8.0,1,1.386294361,0.693147181,1.5,8.0,1.0,-3.0,-0.0992001978647367,54.26745778183479,1.825704009,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-07-27,Away,31.3,0.0,0.0,1.333333333,55.66666667,81.33333333,14,0,0,0,0,1,0,0,inf,False,2,1,8,False,False,False,False,False,False,False,False,False,False,False,0,8387,5738,0.313,43.9,56.1,1.666,-3.076,4.742,49,44.66666667,4.333333333,6.1252,-6.1252,140.8,140.9135135,-0.113513514,,변화구,10.5,36.99999999,35,3.0,56.1,43.9,False,2.0,1.0,8.0,1,1.098612289,0.693147181,1.0,8.0,1.0,-2.0,-0.5983296005141835,13.424235508900043,1.707963195,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-07-30,Home,32.4,0.0,2.0,1.0,56.66666667,81.33333333,19,0,0,2,0,1,0,0,inf,False,2,1,8,False,False,False,False,False,False,False,False,False,False,False,276,8387,6014,0.313,43.9,56.1,1.166,-3.576,4.742,45,44.66666667,0.333333333,6.1252,-6.1252,142.0,140.9135135,1.086486486,,변화구,19.0,45.99999999,44,3.0,56.1,43.9,False,2.0,1.0,8.0,1,1.098612289,0.693147181,1.0,8.0,1.0,-2.0,0.1208787920510799,68.84698767685988,1.804296588,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-07-31,Home,32.7,27.0,3.0,1.0,57.66666667,81.33333333,22,3,3,2,1,2,1,0,2.0,True,0,2,9,False,False,False,False,False,False,False,False,False,False,False,0,8387,6014,0.313,43.9,56.1,15.166,10.424,4.742,39,44.66666667,-5.666666667,6.1252,20.8748,141.6,140.9135135,0.686486486,,변화구,22.0,51.5,55,3.333333333,56.1,43.9,False,2.0,1.0,8.0,3,1.098612289,0.693147181,1.0,8.0,1.0,-2.0,0.3916609604344798,80.30579643998175,3.588704068,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-02,Away,34.2,0.0,0.0,1.0,58.66666667,81.33333333,13,0,0,0,0,3,0,0,inf,False,1,1,9,False,False,False,False,False,False,False,False,False,False,False,330,8387,6344,0.313,43.9,56.1,-2.834,-7.576,4.742,49,44.66666667,4.333333333,6.1252,-6.1252,143.0,140.9135135,2.086486486,,변화구,13.0,54.0,54,3.0,56.1,43.9,True,0.0,2.0,9.0,1,0.0,1.098612289,0.0,8.333333333,1.333333333,0.0,-0.3265281607145858,34.48767685988133,2.078000358,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-06,Away,32.6,0.0,0.0,1.0,59.66666667,81.33333333,13,0,0,0,0,2,0,0,inf,False,3,1,9,False,False,False,False,False,False,False,False,False,False,False,207,8387,6551,0.313,43.9,56.1,-0.834,-5.576,4.742,48,44.66666667,3.333333333,6.1252,-6.1252,143.9,140.9135135,2.986486486,,변화구,13.0,48.0,48,3.0,56.1,43.9,False,1.0,1.0,9.0,1,0.693147181,0.693147181,0.5,8.666666667,1.333333333,-1.0,-0.369448736321123,30.66522136010954,1.763778096,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-08,Away,31.1,0.0,1.0,2.0,61.66666667,81.33333333,24,0,0,1,0,3,1,0,3.0,False,1,1,9,False,False,False,False,False,False,False,False,False,False,False,0,8387,6551,0.313,43.9,56.1,1.666,-3.076,4.742,52,44.66666667,7.333333333,6.1252,-6.1252,145.9,140.9135135,4.986486486,,변화구,12.0,38.0,50,4.0,56.1,43.9,False,3.0,1.0,9.0,1,1.386294361,0.693147181,1.5,9.0,1.333333333,-3.0,-0.4667547686394104,22.38703788224555,2.035185517,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-10,Home,32.5,6.75,3.0,1.333333333,63.0,81.33333333,25,1,1,2,0,1,2,0,0.5,False,1,1,9,False,False,False,False,False,False,False,False,False,False,False,0,8387,6823,0.313,43.9,56.1,6.166,1.424,4.742,42,44.66666667,-2.666666667,6.1252,0.6248,142.8,140.9135135,1.886486486,,변화구,18.75,43.75,62,4.333333333,56.1,43.9,False,1.0,1.0,9.0,1,0.693147181,0.693147181,0.5,9.0,1.0,-1.0,0.1214755256163455,68.87836604290278,2.16363004,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-14,Away,31.9,0.0,1.0,1.0,64.0,81.33333333,25,2,0,0,0,2,1,0,2.0,False,3,1,9,False,False,False,False,False,False,False,False,False,False,False,0,8387,7099,0.313,43.9,56.1,2.166,-2.576,4.742,46,44.66666667,1.333333333,6.1252,-6.1252,142.1,140.9135135,1.186486486,,변화구,25.0,55.75,74,4.333333333,56.1,43.9,False,1.0,1.0,9.0,1,0.693147181,0.693147181,0.5,9.0,1.0,-1.0,0.6503052260319806,86.69557279780922,2.042074564,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-17,Home,32.0,0.0,0.75,1.333333333,65.33333333,81.33333333,21,0,0,0,0,1,1,0,1.0,False,2,1,9,False,False,False,False,False,False,False,False,False,False,False,0,8387,7375,0.313,43.9,56.1,3.916,-0.826,4.742,47,44.66666667,2.333333333,6.1252,-6.1252,142.2,140.9135135,1.286486486,,변화구,15.75,59.50000001,71,3.666666666,56.1,43.9,False,3.0,1.0,9.0,1,1.386294361,0.693147181,1.5,9.0,1.0,-3.0,-0.1494569483900295,50.319488817891376,2.093296767,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-18,Home,29.9,13.5,1.5,0.666666667,66.0,81.33333333,13,1,1,1,0,0,0,0,inf,True,0,2,10,False,False,False,False,False,False,False,False,False,False,False,0,8387,7375,0.313,43.9,56.1,3.166,-1.576,4.742,42,44.66666667,-2.666666667,6.1252,7.3748,142.9,140.9135135,1.986486486,,변화구,19.49999999,60.24999999,59,3.0,56.1,43.9,False,2.0,1.0,9.0,3,1.098612289,0.693147181,1.0,9.0,1.0,-2.0,0.1933318921005541,72.40415335463258,3.63151891,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-21,Home,31.8,0.0,0.0,2.0,68.0,81.33333333,13,0,0,0,0,1,0,0,inf,False,2,1,10,False,False,False,False,False,False,False,False,False,False,False,0,8387,7375,0.313,43.9,56.1,2.166,-2.576,4.742,53,44.66666667,8.333333333,6.1252,-6.1252,142.4,140.9135135,1.486486486,,변화구,6.5,41.74999999,47,4.0,56.1,43.9,True,0.0,2.0,10.0,1,0.0,1.098612289,0.0,9.333333333,1.333333333,0.0,-0.8633082364683904,3.308991328160657,1.836407719,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-22,Home,30.4,0.0,1.0,1.0,69.0,81.33333333,12,0,0,1,0,2,0,0,inf,True,0,2,11,False,False,False,False,False,False,False,False,False,False,False,0,8387,7375,0.313,43.9,56.1,-0.834,-5.576,4.742,47,44.66666667,2.333333333,6.1252,-6.1252,142.0,140.9135135,1.086486486,,변화구,12.0,37.99999999,38,3.666666667,56.1,43.9,False,2.0,1.0,10.0,3,1.098612289,0.693147181,1.0,9.666666667,1.333333333,-2.0,-0.4324618724287087,25.233911455956186,3.406740993,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-23,Away,30.1,54.0,6.0,0.333333333,69.33333333,81.33333333,12,2,2,2,1,1,0,0,inf,True,0,3,12,False,False,False,False,False,False,False,False,False,False,False,39,8387,7414,0.313,43.9,56.1,36.166,31.424,4.742,37,44.66666667,-7.666666667,6.1252,47.8748,142.9,140.9135135,1.986486486,,변화구,36.00000004,54.50000004,37,3.333333333,56.1,43.9,True,0.0,2.0,11.0,6,0.0,1.098612289,0.0,10.33333333,1.666666667,0.0,1.6883305459765023,95.89799178457324,4.396037282,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-28,Away,31.7,18.0,2.0,1.0,70.33333333,81.33333333,26,2,2,1,0,1,1,0,1.0,False,4,1,12,False,False,False,False,False,False,False,False,False,False,False,0,8387,7460,0.313,43.9,56.1,4.166,-0.576,4.742,42,44.66666667,-2.666666667,6.1252,11.8748,141.6,140.9135135,0.686486486,,변화구,26.0,74.00000004,50,2.333333333,56.1,43.9,True,0.0,3.0,12.0,1,0.0,1.386294361,0.0,11.0,2.0,0.0,0.8086451166302182,89.42263806481058,1.735185517,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-29,Away,31.7,0.0,0.0,0.666666667,71.0,81.33333333,7,0,0,0,0,1,0,0,inf,True,0,2,13,False,False,False,False,False,False,False,False,False,False,False,0,8387,7460,0.313,43.9,56.1,0.166,-4.576,4.742,45,44.66666667,0.333333333,6.1252,-6.1252,140.6,140.9135135,-0.313513514,,변화구,10.49999999,72.50000003,45,2.0,56.1,43.9,False,4.0,1.0,12.0,3,1.609437912,0.693147181,2.0,11.66666667,2.0,-4.0,-0.5500695937849389,16.465084436330443,3.481666965,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-08-31,Away,29.7,27.0,6.0,0.333333333,71.33333333,81.33333333,14,1,1,1,0,1,1,0,1.0,False,1,1,13,False,False,False,False,False,False,False,False,False,False,False,139,8387,7630,0.313,43.9,56.1,6.166,1.424,4.742,39,44.66666667,-5.666666667,6.1252,20.8748,139.5,140.9135135,-1.413513514,,변화구,42.00000004,78.50000004,47,2.0,56.1,43.9,True,0.0,2.0,13.0,1,0.0,1.098612289,0.0,12.33333333,2.0,0.0,2.1800529032726863,97.18735737106344,2.003074386,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-09-04,Away,28.5,0.0,1.0,1.0,72.33333333,81.33333333,14,0,0,0,0,0,1,0,0.0,False,3,1,13,False,False,False,False,False,False,False,False,False,False,False,252,8387,7882,0.313,43.9,56.1,6.166,1.424,4.742,44,44.66666667,-0.666666667,6.1252,-6.1252,140.7,140.9135135,-0.213513514,,변화구,14.0,66.50000004,35,2.0,56.1,43.9,False,1.0,1.0,13.0,1,0.693147181,0.693147181,0.5,12.66666667,1.333333333,-1.0,-0.2320247335011895,43.03970789593793,1.624629862,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-09-06,Away,28.7,0.0,0.0,0.333333333,72.66666667,81.33333333,3,0,0,0,0,0,0,0,inf,False,1,1,13,False,False,False,False,False,False,False,False,False,False,False,57,8387,7939,0.313,43.9,56.1,3.166,-1.576,4.742,42,44.66666667,-2.666666667,6.1252,-6.1252,,140.9135135,,,변화구,9.000000009,65.00000005,31,1.666666666,56.1,43.9,False,3.0,1.0,13.0,1,1.386294361,0.693147181,1.5,13.0,1.333333333,-3.0,-0.667781773363577,9.710178000912824,1.83181502,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-09-10,Home,31.5,13.5,6.0,0.666666667,73.33333333,81.33333333,35,1,1,2,0,0,2,0,0.0,False,3,1,13,False,False,False,False,False,False,False,False,False,False,False,0,8387,8269,0.313,43.9,56.1,12.166,7.424,4.742,37,44.66666667,-7.666666667,6.1252,7.3748,140.5,140.9135135,-0.413513514,,변화구,52.49999997,75.49999998,52,2.0,56.1,43.9,False,1.0,1.0,13.0,1,0.693147181,0.693147181,0.5,13.0,1.0,-1.0,3.029967156036215,98.69351894112278,1.806592937,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-09-12,Home,29.3,0.0,2.0,1.0,74.33333333,81.33333333,13,0,0,1,0,0,1,0,0.0,False,1,1,13,False,False,False,False,False,False,False,False,False,False,False,0,8387,8269,0.313,43.9,56.1,6.166,1.424,4.742,43,44.66666667,-1.666666667,6.1252,-6.1252,137.0,140.9135135,-3.913513514,,변화구,13.0,74.49999998,51,2.0,56.1,43.9,False,3.0,1.0,13.0,1,1.386294361,0.693147181,1.5,13.0,1.0,-3.0,-0.3293307658590855,34.29940666362391,2.045889227,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-09-16,Home,31.3,27.0,6.0,0.333333333,74.66666667,81.33333333,13,2,1,2,1,1,0,0,inf,False,3,1,13,False,False,False,False,False,False,False,False,False,False,False,31,8387,8331,0.313,43.9,56.1,36.166,31.424,4.742,38,44.66666667,-6.666666667,6.1252,20.8748,141.2,140.9135135,0.286486486,,변화구,39.00000004,104.5,61,2.0,56.1,43.9,False,1.0,1.0,13.0,1,0.693147181,0.693147181,0.5,13.0,1.0,-1.0,1.887695009061337,96.5483797352807,1.90292633,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-09-18,Home,32.3,6.75,2.25,1.333333333,76.0,81.33333333,28,1,1,2,0,1,1,0,1.0,False,1,1,13,False,False,False,False,False,False,False,False,False,False,False,28,8387,8387,0.313,43.9,56.1,3.916,-0.826,4.742,44,44.66666667,-0.666666667,6.1252,0.6248,140.1,140.9135135,-0.813513514,,변화구,21.00000001,73.00000004,54,2.666666666,56.1,43.9,False,3.0,1.0,13.0,1,1.386294361,0.693147181,1.5,13.0,1.0,-3.0,0.3475712515190549,78.91944317663167,2.078000358,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-09-19,Home,32.1,0.0,0.0,0.333333333,76.33333333,81.33333333,4,0,0,0,0,0,0,0,inf,True,0,2,14,False,False,False,False,False,False,False,False,False,False,False,0,8387,8387,0.313,43.9,56.1,3.166,-1.576,4.742,42,44.66666667,-2.666666667,6.1252,-6.1252,140.0,140.9135135,-0.913513514,,변화구,12.00000001,72.00000006,45,1.999999999,56.1,43.9,False,1.0,1.0,13.0,3,0.693147181,0.693147181,0.5,13.0,1.0,-1.0,-0.3799053870886942,29.82656321314468,3.481666965,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-09-21,Home,23.4,0.0,0.0,1.0,77.33333333,81.33333333,12,0,0,0,0,0,0,0,inf,False,1,1,14,False,False,False,False,False,False,False,False,False,False,False,0,8387,8387,0.313,43.9,56.1,3.166,-1.576,4.742,46,44.66666667,1.333333333,6.1252,-6.1252,141.4,140.9135135,0.486486486,,변화구,12.0,45.00000002,44,2.666666666,56.1,43.9,True,0.0,2.0,14.0,1,0.0,1.098612289,0.0,13.33333333,1.333333333,0.0,-0.3451268494284165,32.838886353263355,1.970963255,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-09-22,Home,25.0,6.75,0.75,1.333333333,78.66666666,81.33333333,22,1,1,1,1,2,0,0,inf,True,0,2,15,False,False,False,False,False,False,False,False,False,False,False,0,8387,8387,0.313,43.9,56.1,9.916,5.174,4.742,46,44.66666667,1.333333333,6.1252,0.6248,139.7,140.9135135,-1.213513514,,변화구,16.5,40.50000002,38,2.666666666,56.1,43.9,False,1.0,1.0,14.0,3,0.693147181,0.693147181,0.5,13.66666667,1.333333333,-1.0,0.0096538715274154,62.151985394796895,3.406740993,1,회복실패
김민수,2024,KT,RP,33,188,80,2024-09-24,Home,23.7,0.0,2.0,1.0,79.66666666,81.33333333,12,0,0,0,0,0,2,0,0.0,False,1,1,15,False,False,False,False,False,False,False,False,False,False,False,0,8387,8387,0.313,43.9,56.1,9.166,4.424,4.742,42,44.66666667,-2.666666667,6.1252,-6.1252,139.8,140.9135135,-1.113513514,,변화구,12.0,40.5,46,3.333333333,56.1,43.9,True,0.0,2.0,15.0,1,0.0,1.098612289,0.0,14.33333333,1.666666667,0.0,-0.3319240367499606,34.088315837517115,1.992370675,1,회복실패
