Name,Team,Year,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp,연투 여부,휴식일 수,연투일,Height,Weight,BirthYear,투심_구사율,포심_구사율,커터_구사율,커브_구사율,슬라_구사율,첸접_구사율,싱커_구사율,포크_구사율,너클_구사율,기타_구사율,투심_피안타율,포심_피안타율,커터_피안타율,커브_피안타율,슬라_피안타율,첸접_피안타율,싱커_피안타율,포크_피안타율,너클_피안타율,기타_피안타율
김기중,한화,2025,2025-06-18,@ Lotte,RP,,0.0,0.75,4.0,57,0,0,3,0,3,0,0,,Away,사직 야구장,18:30,23.1,False,6,1,186cm,96kg,2002,0.0,48.8,0.0,14.6,19.5,17.1,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0
김기중,한화,2025,2025-06-25,@ Samsung,RP,,0.0,0.9,3.333333333,50,0,0,2,0,1,1,0,,Away,대구 삼성 라이온즈 파크,18:30,24.9,False,6,1,186cm,96kg,2002,0.0,48.8,0.0,14.6,19.5,17.1,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0
김대유,KIA,2025,2025-04-13,vs. SSG,RP,,0.0,,0.0,12,3,3,1,0,0,2,0,,Home,광주 기아 챔피언스 필드,14:00,11.6,False,0,1,187cm,92kg,1991,0.0,48.1,0.0,11.4,35.4,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.2,1.0,0.0,0.0,0.0,0.0
김대유,KIA,2025,2025-04-24,@ Samsung,RP,,6.75,0.75,1.333333333,18,1,1,1,1,1,0,0,,Away,대구 삼성 라이온즈 파크,18:30,16.6,False,10,1,187cm,92kg,1991,0.0,48.1,0.0,11.4,35.4,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.2,1.0,0.0,0.0,0.0,0.0
김대유,KIA,2025,2025-04-26,vs. LG,RP,,54.0,6.0,0.333333333,10,2,2,1,0,0,1,0,,Home,광주 기아 챔피언스 필드,17:00,21.9,False,1,1,187cm,92kg,1991,0.0,48.1,0.0,11.4,35.4,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.2,1.0,0.0,0.0,0.0,0.0
김대유,KIA,2025,2025-06-21,@ SSG,RP,,0.0,,0.0,3,0,0,0,0,0,0,0,,Away,인천 SSG 랜더스필드,17:00,23.5,False,55,1,187cm,92kg,1991,0.0,48.1,0.0,11.4,35.4,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.2,1.0,0.0,0.0,0.0,0.0
김대유,KIA,2025,2025-06-26,@ Kiwoom,RP,,0.0,0.0,0.666666667,8,0,0,0,0,0,0,0,,Away,고척 스카이돔,18:30,25.5,False,4,1,187cm,92kg,1991,0.0,48.1,0.0,11.4,35.4,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.2,1.0,0.0,0.0,0.0,0.0
김대유,KIA,2025,2025-06-27,@ LG,RP,L,9.0,1.0,1.0,8,1,1,1,0,0,0,0,,Away,잠실 야구장,18:30,29.9,True,0,2,187cm,92kg,1991,0.0,48.1,0.0,11.4,35.4,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.2,1.0,0.0,0.0,0.0,0.0
김대유,KIA,2025,2025-06-28,@ LG,RP,,0.0,1.5,0.666666667,12,0,0,1,0,0,0,0,,Away,잠실 야구장,17:00,29.9,True,0,3,187cm,92kg,1991,0.0,48.1,0.0,11.4,35.4,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.2,1.0,0.0,0.0,0.0,0.0
김대유,KIA,2025,2025-07-02,vs. SSG,RP,,0.0,0.0,0.666666667,5,0,0,0,0,1,0,0,,Home,광주 기아 챔피언스 필드,18:30,33.1,False,3,1,187cm,92kg,1991,0.0,48.1,0.0,11.4,35.4,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.2,1.0,0.0,0.0,0.0,0.0
김대유,KIA,2025,2025-07-06,vs. Lotte,RP,H,0.0,0.0,0.333333333,1,0,0,0,0,0,0,0,,Home,광주 기아 챔피언스 필드,17:00,33.2,False,3,1,187cm,92kg,1991,0.0,48.1,0.0,11.4,35.4,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.2,1.0,0.0,0.0,0.0,0.0
김대유,KIA,2025,2025-07-08,@ Hanwha,RP,,27.0,3.0,0.333333333,2,1,1,1,0,0,0,0,,Away,대전 한화생명 볼파크,18:30,33.6,False,1,1,187cm,92kg,1991,0.0,48.1,0.0,11.4,35.4,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.2,1.0,0.0,0.0,0.0,0.0
김대호,삼성,2025,2025-03-27,vs. NC,SP,,7.36,2.45,3.666666667,69,4,3,6,1,4,3,0,36.0,Home,대구 삼성 라이온즈 파크,18:30,17.1,False,0,1,185cm,100kg,2001,0.0,45.2,0.0,3.6,39.9,1.4,0.0,9.6,0.0,0.0,0.0,0.273,0.0,0.0,0.222,0.0,0.0,0.25,0.0,0.0
김대호,삼성,2025,2025-04-19,vs. Lotte,SP,,0.0,1.88,2.666666667,51,0,0,2,0,2,3,0,53.0,Home,대구 삼성 라이온즈 파크,17:00,18.4,False,22,1,185cm,100kg,2001,0.0,45.2,0.0,3.6,39.9,1.4,0.0,9.6,0.0,0.0,0.0,0.273,0.0,0.0,0.222,0.0,0.0,0.25,0.0,0.0
김대호,삼성,2025,2025-04-25,vs. NC,SP,,27.0,6.0,0.666666667,27,2,2,0,0,0,4,1,39.0,Home,대구 삼성 라이온즈 파크,18:30,16.8,False,5,1,185cm,100kg,2001,0.0,45.2,0.0,3.6,39.9,1.4,0.0,9.6,0.0,0.0,0.0,0.273,0.0,0.0,0.222,0.0,0.0,0.25,0.0,0.0
김대호,삼성,2025,2025-06-14,vs. KT,RP,,0.0,1.0,1.0,17,0,0,1,0,0,0,0,,Home,대구 삼성 라이온즈 파크,17:00,24.0,False,49,1,185cm,100kg,2001,0.0,45.2,0.0,3.6,39.9,1.4,0.0,9.6,0.0,0.0,0.0,0.273,0.0,0.0,0.222,0.0,0.0,0.25,0.0,0.0
김대호,삼성,2025,2025-06-15,vs. KT,RP,,3.0,0.67,3.0,41,1,1,2,1,5,0,0,,Home,대구 삼성 라이온즈 파크,17:00,25.2,True,0,2,185cm,100kg,2001,0.0,45.2,0.0,3.6,39.9,1.4,0.0,9.6,0.0,0.0,0.0,0.273,0.0,0.0,0.222,0.0,0.0,0.25,0.0,0.0
김대호,삼성,2025,2025-06-20,@ Lotte,SP,L,4.91,1.36,3.666666667,62,2,2,3,0,1,2,0,46.0,Away,사직 야구장,18:30,26.5,False,4,1,185cm,100kg,2001,0.0,45.2,0.0,3.6,39.9,1.4,0.0,9.6,0.0,0.0,0.0,0.273,0.0,0.0,0.222,0.0,0.0,0.25,0.0,0.0
김대호,삼성,2025,2025-07-08,@ NC,RP,,0.0,0.0,1.0,14,0,0,0,0,2,0,0,,Away,창원 NC 파크,18:30,32.8,False,17,1,185cm,100kg,2001,0.0,45.2,0.0,3.6,39.9,1.4,0.0,9.6,0.0,0.0,0.0,0.273,0.0,0.0,0.222,0.0,0.0,0.25,0.0,0.0
김민,SSG,2025,2025-03-23,vs. Doosan,RP,H,0.0,2.0,1.0,16,0,0,2,0,1,0,0,,Home,인천 SSG 랜더스필드,14:00,18.1,False,0,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-03-25,vs. Lotte,RP,,0.0,0.0,0.666666667,7,0,0,0,0,0,0,0,,Home,인천 SSG 랜더스필드,18:30,10.4,False,1,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-03-26,vs. Lotte,RP,H,0.0,1.0,1.0,13,0,0,1,0,0,0,0,,Home,인천 SSG 랜더스필드,18:30,20.6,True,0,2,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-03-30,@ Kiwoom,RP,,0.0,3.0,0.333333333,10,0,0,1,0,1,0,0,,Away,고척 스카이돔,14:00,25.5,False,3,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-04-04,vs. KT,RP,,0.0,2.0,1.0,15,1,0,2,0,1,0,0,,Home,인천 SSG 랜더스필드,18:30,10.4,False,4,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-04-09,@ Samsung,RP,,0.0,1.0,1.0,17,0,0,1,0,2,0,0,,Away,대구 삼성 라이온즈 파크,18:30,14.9,False,4,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-04-10,@ Samsung,RP,H,0.0,0.0,1.0,11,0,0,0,0,0,0,0,,Away,대구 삼성 라이온즈 파크,18:30,14.9,True,0,2,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-04-16,vs. Hanwha,RP,,0.0,3.0,0.666666667,15,0,0,1,0,1,1,1,,Home,인천 SSG 랜더스필드,18:30,18.0,False,5,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-04-17,vs. Hanwha,RP,,0.0,1.0,1.0,15,0,0,1,0,2,0,0,,Home,인천 SSG 랜더스필드,18:30,16.8,True,0,2,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-04-19,vs. LG,RP,,81.0,9.0,0.333333333,10,3,3,2,0,0,1,0,,Home,인천 SSG 랜더스필드,17:00,10.9,False,1,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-04-20,vs. LG,RP,H,0.0,0.0,0.333333333,7,0,0,0,0,1,0,0,,Home,인천 SSG 랜더스필드,14:00,19.5,True,0,2,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-04-24,@ KT,RP,,27.0,3.0,0.666666667,16,3,2,2,0,0,0,0,,Away,수원 KT 위즈파크,18:30,14.9,False,3,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-04-26,vs. Kiwoom,RP,,9.0,2.0,1.0,16,1,1,2,0,1,0,0,,Home,인천 SSG 랜더스필드,17:00,14.5,False,1,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-04-29,vs. Samsung,RP,,0.0,0.0,1.0,15,0,0,0,0,0,0,0,,Home,인천 SSG 랜더스필드,18:30,14.9,False,2,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-04-30,vs. Samsung,RP,,13.5,3.0,0.666666667,17,1,1,2,1,2,0,0,,Home,인천 SSG 랜더스필드,18:30,20.6,True,0,2,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-01,vs. Samsung,RP,H,0.0,0.5,2.0,12,0,0,1,0,0,0,0,,Home,인천 SSG 랜더스필드,18:30,11.6,True,0,3,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-07,@ Lotte,RP,,0.0,1.0,1.0,15,0,0,1,0,1,0,0,,Away,사직 야구장,18:30,16.4,False,5,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-10,vs. Kia,RP,,0.0,0.0,1.0,9,0,0,0,0,1,0,0,,Home,인천 SSG 랜더스필드,17:00,11.6,False,2,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-11,vs. Kia,RP,,0.0,3.0,0.333333333,8,0,0,1,0,1,0,0,,Home,인천 SSG 랜더스필드,14:00,16.8,True,0,2,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-15,vs. NC,RP,H,0.0,1.0,1.0,14,0,0,1,0,1,0,0,,Home,인천 SSG 랜더스필드,18:30,18.0,False,3,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-18,@ Hanwha,RP,,0.0,0.0,0.666666667,8,0,0,0,0,1,0,0,,Away,대전 한화생명 볼파크,14:00,21.7,False,2,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-20,@ Doosan,RP,H,0.0,0.0,1.0,13,0,0,0,0,2,0,0,,Away,잠실 야구장,18:30,25.2,False,1,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-22,@ Doosan,RP,L,67.5,7.5,0.666666667,27,5,5,3,1,1,2,0,,Away,잠실 야구장,18:30,26.9,False,1,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-23,vs. LG,RP,,0.0,,0.0,6,1,1,1,1,0,0,0,,Home,인천 SSG 랜더스필드,18:30,20.8,True,0,2,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-25,vs. LG,RP,,0.0,0.0,0.666666667,12,0,0,0,0,2,0,1,,Home,인천 SSG 랜더스필드,14:00,18.2,False,1,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-27,vs. NC,RP,,0.0,0.0,1.0,7,0,0,0,0,0,0,0,,Home,인천 SSG 랜더스필드,18:30,20.6,False,1,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-28,vs. NC,RP,,9.0,2.0,1.0,10,1,1,2,0,0,0,1,,Home,인천 SSG 랜더스필드,18:30,21.3,True,0,2,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-05-31,@ Lotte,RP,H,0.0,1.0,1.0,14,0,0,0,0,0,1,0,,Away,사직 야구장,17:00,20.8,False,2,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-06-01,@ Lotte,RP,W,0.0,1.0,1.0,5,0,0,0,0,0,1,0,,Away,사직 야구장,17:00,23.7,True,0,2,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-06-04,vs. Samsung,RP,H,0.0,1.0,1.0,13,0,0,1,0,0,0,0,,Home,인천 SSG 랜더스필드,18:30,21.5,False,2,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-06-07,@ KT,RP,,0.0,3.0,1.0,17,0,0,3,0,2,0,0,,Away,수원 KT 위즈파크,17:00,26.6,False,2,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-06-08,@ KT,RP,H,0.0,0.0,1.0,17,0,0,0,0,3,0,0,,Away,수원 KT 위즈파크,17:00,28.1,True,0,2,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-06-10,@ LG,RP,H,0.0,2.0,1.0,19,0,0,1,0,1,1,0,,Away,잠실 야구장,18:30,24.8,False,1,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-06-17,@ Kiwoom,RP,,27.0,6.0,0.333333333,15,1,1,1,0,0,1,0,,Away,고척 스카이돔,18:30,25.5,False,6,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-06-19,@ Kiwoom,RP,,0.0,2.0,2.0,25,0,0,3,0,0,1,0,,Away,고척 스카이돔,18:30,25.5,False,1,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-06-22,vs. Kia,RP,,27.0,6.0,0.333333333,13,1,1,2,1,0,0,0,,Home,인천 SSG 랜더스필드,17:00,25.0,False,2,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-06-26,@ Doosan,RP,H,0.0,0.0,1.0,7,0,0,0,0,1,0,0,,Away,잠실 야구장,18:30,25.9,False,3,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-06-27,vs. Hanwha,RP,W,0.0,0.0,0.666666667,5,0,0,0,0,0,0,0,,Home,인천 SSG 랜더스필드,18:30,28.2,True,0,2,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-07-01,@ Kia,RP,,0.0,0.0,1.0,11,0,0,0,0,1,0,0,,Away,광주 기아 챔피언스 필드,18:30,32.6,False,3,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-07-06,@ NC,RP,L,9.0,3.0,1.0,27,1,1,2,0,1,1,1,,Away,창원 NC 파크,17:00,32.8,False,4,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-07-08,vs. KT,RP,H,0.0,0.0,1.0,18,0,0,0,0,2,0,0,,Home,인천 SSG 랜더스필드,18:30,34.9,False,1,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민,SSG,2025,2025-07-10,vs. KT,RP,,0.0,2.0,1.0,15,0,0,2,0,2,0,0,,Home,인천 SSG 랜더스필드,18:30,33.4,False,1,1,185cm,88kg,1999,52.1,0.2,0.0,0.0,45.1,1.9,0.0,0.5,0.0,0.0,0.324,0.0,0.0,0.0,0.247,0.667,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-03-23,vs. Hanwha,RP,H,0.0,1.0,1.0,6,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,14:00,22.7,False,0,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-03-25,vs. Doosan,RP,W,0.0,0.75,1.333333333,22,0,0,1,0,2,0,0,,Home,수원 KT 위즈파크,18:30,12.6,False,1,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-03-27,vs. Doosan,RP,,0.0,2.0,1.0,15,0,0,2,0,1,0,0,,Home,수원 KT 위즈파크,18:30,11.8,False,1,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-03-28,@ Lotte,RP,H,0.0,0.0,0.666666667,8,0,0,0,0,0,0,0,,Away,사직 야구장,18:30,8.1,True,0,2,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-03-30,@ Lotte,RP,H,0.0,0.0,1.0,6,0,0,0,0,0,0,0,,Away,사직 야구장,14:00,10.2,False,1,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-04-02,vs. LG,RP,W,0.0,1.2,1.666666667,28,0,0,2,0,1,0,1,,Home,수원 KT 위즈파크,18:30,7.9,False,2,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-04-04,@ SSG,RP,,0.0,2.0,1.0,21,0,0,0,0,1,2,0,,Away,인천 SSG 랜더스필드,18:30,10.4,False,1,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-04-06,@ SSG,RP,,0.0,0.0,1.0,18,0,0,0,0,1,0,0,,Away,인천 SSG 랜더스필드,14:00,11.4,False,1,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-04-08,vs. NC,RP,H,9.0,1.0,1.0,13,1,1,1,1,1,0,0,,Home,수원 KT 위즈파크,18:30,14.8,False,1,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-04-09,vs. NC,RP,H,0.0,1.0,1.0,14,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,14.1,True,0,2,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-04-11,vs. Samsung,RP,,0.0,,0.0,4,2,2,2,0,0,0,0,,Home,수원 KT 위즈파크,18:30,20.5,False,1,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-04-13,vs. Samsung,RP,H,27.0,6.0,0.333333333,13,1,1,2,0,0,0,0,,Home,수원 KT 위즈파크,14:00,3.6,False,1,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-04-16,@ Kia,RP,H,0.0,0.0,1.333333333,15,0,0,0,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,21.7,False,2,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-04-18,@ Kiwoom,RP,,0.0,2.0,1.0,13,0,0,2,0,0,0,0,,Away,고척 스카이돔,18:30,25.5,False,1,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
김민수,KT,2025,2025-04-22,vs. SSG,RP,H,0.0,1.0,1.0,13,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,18.1,False,3,1,188cm,80kg,1992,0.0,38.8,1.9,1.7,48.5,8.7,0.0,0.0,0.0,0.0,0.0,0.277,0.25,0.25,0.338,0.286,0.0,0.0,0.0,0.0
