Name,Team,Year,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp
장현식,LG,2025,2025-04-12,vs. Doosan,RP,,0.0,1.0,1,6,0,0,1,0,0,0,0,,Home,잠실 야구장,17:00,17.1
장현식,LG,2025,2025-04-11,vs. Doosan,RP,SV,0.0,0.0,1,16,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,21.7
장현식,LG,2025,2025-04-06,vs. Kia,RP,,0.0,0.0,1,15,0,0,0,0,2,0,0,,Home,잠실 야구장,14:00,15.2
장현식,LG,2025,2025-04-04,vs. Kia,RP,,0.0,0.0,1,10,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,13.4
김진성,LG,2025,2025-07-09,vs. Kiwoom,RP,,0.0,3.0,0 ⅔,16,0,0,2,0,1,0,0,,Home,잠실 야구장,18:30,34.5
김진성,LG,2025,2025-07-08,vs. Kiwoom,RP,W,0.0,0.0,1,14,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,36.2
김진성,LG,2025,2025-07-06,@ Samsung,RP,H,0.0,0.0,1,18,0,0,0,0,1,0,0,,Away,대구 삼성 라이온즈 파크,17:00,29.9
김진성,LG,2025,2025-07-05,@ Samsung,RP,,13.5,3.0,0 ⅔,22,1,1,1,0,2,1,0,,Away,대구 삼성 라이온즈 파크,18:00,30.5
김진성,LG,2025,2025-07-01,@ Lotte,RP,H,0.0,1.0,1,12,0,0,1,0,1,0,0,,Away,사직 야구장,18:30,29.8
김진성,LG,2025,2025-06-29,vs. Kia,RP,,13.5,1.5,0 ⅔,15,1,1,1,0,0,0,0,,Home,잠실 야구장,17:00,31.1
김진성,LG,2025,2025-06-27,vs. Kia,RP,W,9.0,1.0,1,17,1,1,1,1,2,0,0,,Home,잠실 야구장,18:30,29.9
김진성,LG,2025,2025-06-26,@ KT,RP,,0.0,0.0,0 ⅓,6,0,0,0,0,0,0,0,,Away,수원 KT 위즈파크,18:30,25.8
김진성,LG,2025,2025-06-24,@ KT,RP,,27.0,6.0,0 ⅔,22,2,2,3,0,0,1,0,,Away,수원 KT 위즈파크,18:30,26.7
김진성,LG,2025,2025-06-21,vs. Doosan,RP,,0.0,1.5,0 ⅔,14,0,0,1,0,0,0,0,,Home,잠실 야구장,17:00,25.6
김진성,LG,2025,2025-06-18,vs. NC,RP,H,0.0,0.0,0 ⅔,9,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,28.4
김진성,LG,2025,2025-06-17,vs. NC,RP,,0.0,0.0,1,8,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,28.6
김진성,LG,2025,2025-06-15,@ Hanwha,RP,,27.0,9.0,0 ⅓,15,1,1,3,0,1,0,0,,Away,대전 한화생명 볼파크,17:00,30.9
김진성,LG,2025,2025-06-14,@ Hanwha,RP,,0.0,0.0,0 ⅔,1,0,0,0,0,0,0,0,,Away,대전 한화생명 볼파크,17:00,29.9
김진성,LG,2025,2025-06-12,vs. SSG,RP,H,0.0,2.0,1,18,0,0,1,0,2,1,0,,Home,잠실 야구장,18:30,29.0
김진성,LG,2025,2025-06-11,vs. SSG,RP,,0.0,0.75,1 ⅓,17,0,0,0,0,0,1,0,,Home,잠실 야구장,18:30,25.8
김진성,LG,2025,2025-06-06,@ Kiwoom,RP,,9.0,1.0,1,14,1,1,1,1,1,0,0,,Away,고척 스카이돔,18:30,25.5
김진성,LG,2025,2025-06-05,@ NC,RP,H,0.0,1.5,0 ⅔,17,0,0,0,0,0,1,0,,Away,창원 NC 파크,18:30,23.5
김진성,LG,2025,2025-06-01,vs. Samsung,RP,H,0.0,2.0,1,21,0,0,1,0,1,1,0,,Home,잠실 야구장,17:00,25.6
김진성,LG,2025,2025-05-31,vs. Samsung,RP,,0.0,1.0,1,12,0,0,1,0,0,0,0,,Home,잠실 야구장,17:00,25.6
김진성,LG,2025,2025-05-28,vs. Hanwha,RP,,0.0,0.0,1,14,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,23.5
김진성,LG,2025,2025-05-27,vs. Hanwha,RP,H,0.0,0.0,1,13,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,24.9
김진성,LG,2025,2025-05-24,@ SSG,RP,L,27.0,9.0,0 ⅓,16,1,1,2,0,1,1,0,,Away,인천 SSG 랜더스필드,17:00,18.7
김진성,LG,2025,2025-05-23,@ SSG,RP,H,0.0,1.0,1,16,0,0,0,0,2,1,0,,Away,인천 SSG 랜더스필드,18:30,20.8
김진성,LG,2025,2025-05-21,@ Lotte,RP,,13.5,1.5,1 ⅓,29,2,2,2,1,2,0,0,,Away,사직 야구장,18:30,23.1
김진성,LG,2025,2025-05-18,vs. KT,RP,SV,0.0,0.0,1 ⅓,11,0,0,0,0,1,0,0,,Home,잠실 야구장,14:00,20.1
김진성,LG,2025,2025-05-17,vs. KT,RP,H,40.5,4.5,0 ⅔,28,3,3,1,0,1,2,0,,Home,잠실 야구장,17:00,18.9
김진성,LG,2025,2025-05-15,vs. Kiwoom,RP,H,0.0,1.5,0 ⅔,11,1,0,1,0,0,0,0,,Home,잠실 야구장,18:30,21.7
김진성,LG,2025,2025-05-13,vs. Kiwoom,RP,W,0.0,0.0,1 ⅓,22,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,24.6
김진성,LG,2025,2025-05-10,@ Samsung,RP,H,0.0,0.0,1,20,0,0,0,0,0,0,0,,Away,대구 삼성 라이온즈 파크,17:00,17.6
김진성,LG,2025,2025-05-10,@ Samsung,RP,H,0.0,2.0,1,21,0,0,1,0,1,1,0,,Away,대구 삼성 라이온즈 파크,17:00,17.6
김진성,LG,2025,2025-05-07,@ Doosan,RP,H,0.0,0.0,1,12,0,0,0,0,0,0,0,,Away,잠실 야구장,18:30,18.1
김진성,LG,2025,2025-05-06,@ Doosan,RP,,0.0,1.0,1,23,0,0,1,0,0,0,0,,Away,잠실 야구장,18:30,18.6
김진성,LG,2025,2025-05-03,vs. SSG,RP,,0.0,9.0,0 ⅓,15,0,0,1,0,0,2,0,,Home,잠실 야구장,17:00,12.8
김진성,LG,2025,2025-04-30,@ Hanwha,RP,L,18.0,2.0,1,14,2,2,2,1,0,0,0,,Away,대전 한화생명 볼파크,18:30,26.7
김진성,LG,2025,2025-04-29,@ Hanwha,RP,,0.0,0.0,1,14,0,0,0,0,1,0,0,,Away,대전 한화생명 볼파크,18:30,20.2
김진성,LG,2025,2025-04-27,@ Kia,RP,,0.0,3.0,0 ⅔,10,0,0,1,0,0,1,0,,Away,광주 기아 챔피언스 필드,14:00,24.1
김진성,LG,2025,2025-04-25,@ Kia,RP,,0.0,1.2,1 ⅔,22,0,0,1,0,2,1,0,,Away,광주 기아 챔피언스 필드,18:30,16.2
김진성,LG,2025,2025-04-23,vs. NC,RP,H,0.0,0.0,1,11,0,0,0,0,3,0,0,,Home,잠실 야구장,18:30,21.9
김진성,LG,2025,2025-04-22,vs. NC,RP,,0.0,0.0,1,15,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,17.5
김진성,LG,2025,2025-04-19,@ SSG,RP,H,9.0,2.0,1,30,1,1,2,0,2,0,0,,Away,인천 SSG 랜더스필드,17:00,10.9
김진성,LG,2025,2025-04-18,@ SSG,RP,,0.0,1.0,1,18,0,0,0,0,1,1,0,,Away,인천 SSG 랜더스필드,18:30,17.3
김진성,LG,2025,2025-04-15,vs. Samsung,RP,H,0.0,0.0,1,19,0,0,0,0,3,0,0,,Home,잠실 야구장,18:30,11.5
김진성,LG,2025,2025-04-12,vs. Doosan,RP,H,0.0,1.0,1,17,0,0,0,0,1,1,0,,Home,잠실 야구장,17:00,17.1
김진성,LG,2025,2025-04-04,vs. Kia,RP,H,0.0,0.0,1,13,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,13.4
김진성,LG,2025,2025-04-03,@ KT,RP,H,0.0,0.0,1,17,0,0,0,0,1,0,0,,Away,수원 KT 위즈파크,18:30,12.2
김진성,LG,2025,2025-03-28,@ NC,RP,,54.0,12.0,0 ⅓,24,2,2,2,0,1,2,0,,Away,창원 NC 파크,18:30,12.2
김진성,LG,2025,2025-03-25,vs. Hanwha,RP,H,0.0,1.0,1,14,0,0,1,0,0,0,0,,Home,잠실 야구장,18:30,13.3
김진성,LG,2025,2025-03-23,vs. Lotte,RP,H,0.0,1.0,1,19,0,0,1,0,1,0,0,,Home,잠실 야구장,14:00,23.3
김영우,LG,2025,2025-07-04,@ Samsung,RP,,0.0,3.0,1,27,1,0,1,0,1,2,0,,Away,대구 삼성 라이온즈 파크,18:30,30.0
김영우,LG,2025,2025-06-29,vs. Kia,RP,,0.0,3.0,0 ⅓,6,0,0,1,0,0,0,0,,Home,잠실 야구장,17:00,31.1
김영우,LG,2025,2025-06-28,vs. Kia,RP,,0.0,1.0,2,17,0,0,1,0,2,1,0,,Home,잠실 야구장,17:00,29.9
김영우,LG,2025,2025-06-24,@ KT,RP,,18.0,2.0,1,22,2,2,1,1,1,1,0,,Away,수원 KT 위즈파크,18:30,26.7
김영우,LG,2025,2025-06-21,vs. Doosan,RP,,0.0,0.0,1,14,0,0,0,0,1,0,0,,Home,잠실 야구장,17:00,25.6
김영우,LG,2025,2025-06-19,vs. NC,RP,,0.0,,0,10,0,0,1,0,0,1,0,,Home,잠실 야구장,18:30,30.9
김영우,LG,2025,2025-06-17,vs. NC,RP,,4.5,1.5,2,24,1,1,2,0,0,1,0,,Home,잠실 야구장,18:30,28.6
김영우,LG,2025,2025-06-15,@ Hanwha,RP,,0.0,2.0,1,12,0,0,1,0,0,1,0,,Away,대전 한화생명 볼파크,17:00,30.9
김영우,LG,2025,2025-06-14,@ Hanwha,RP,,0.0,6.0,0 ⅓,9,0,0,1,0,1,1,0,,Away,대전 한화생명 볼파크,17:00,29.9
김영우,LG,2025,2025-06-11,vs. SSG,RP,,13.5,3.0,0 ⅔,15,1,1,2,0,0,0,0,,Home,잠실 야구장,18:30,25.8
김영우,LG,2025,2025-06-08,@ Kiwoom,RP,,0.0,2.0,1,16,0,0,2,0,0,0,0,,Away,고척 스카이돔,14:00,25.5
김영우,LG,2025,2025-06-06,@ Kiwoom,RP,L,9.0,1.0,1,9,1,1,1,1,1,0,0,,Away,고척 스카이돔,18:30,25.5
김영우,LG,2025,2025-06-01,vs. Samsung,RP,,13.5,6.0,0 ⅔,13,1,1,3,0,0,1,0,,Home,잠실 야구장,17:00,25.6
김영우,LG,2025,2025-05-31,vs. Samsung,RP,,0.0,1.0,1,16,0,0,1,0,1,0,0,,Home,잠실 야구장,17:00,25.6
김영우,LG,2025,2025-05-29,vs. Hanwha,RP,SV,0.0,1.0,1,18,0,0,0,0,2,1,0,,Home,잠실 야구장,18:30,25.2
김영우,LG,2025,2025-05-28,vs. Hanwha,RP,,0.0,0.75,1 ⅓,10,0,0,1,0,1,0,0,,Home,잠실 야구장,18:30,23.5
김영우,LG,2025,2025-05-25,@ SSG,RP,,0.0,3.0,0 ⅓,9,0,0,1,0,1,0,0,,Away,인천 SSG 랜더스필드,14:00,18.2
김영우,LG,2025,2025-05-24,@ SSG,RP,,0.0,0.0,1 ⅓,9,0,0,0,0,0,0,0,,Away,인천 SSG 랜더스필드,17:00,18.7
김영우,LG,2025,2025-05-20,@ Lotte,RP,,0.0,2.0,1,35,0,0,2,0,1,0,0,,Away,사직 야구장,18:30,22.4
김영우,LG,2025,2025-05-17,vs. KT,RP,L,27.0,6.0,0 ⅓,15,1,1,1,0,0,1,0,,Home,잠실 야구장,17:00,18.9
김영우,LG,2025,2025-05-17,vs. KT,RP,,0.0,1.0,1,15,0,0,1,0,2,0,0,,Home,잠실 야구장,17:00,18.9
김영우,LG,2025,2025-05-14,vs. Kiwoom,RP,,0.0,1.0,1,8,0,0,1,0,0,0,0,,Home,잠실 야구장,18:30,24.0
김영우,LG,2025,2025-05-10,@ Samsung,RP,,0.0,,0,8,0,0,1,0,0,0,0,,Away,대구 삼성 라이온즈 파크,17:00,17.6
김영우,LG,2025,2025-05-07,@ Doosan,RP,,0.0,1.5,2,31,0,0,1,0,2,2,0,,Away,잠실 야구장,18:30,18.1
김영우,LG,2025,2025-05-04,vs. SSG,RP,,0.0,1.0,1,9,0,0,1,0,1,0,0,,Home,잠실 야구장,14:00,19.7
김영우,LG,2025,2025-05-02,vs. SSG,RP,,0.0,6.0,0 ⅓,16,0,0,0,0,1,2,0,,Home,잠실 야구장,18:30,16.2
김영우,LG,2025,2025-04-27,@ Kia,RP,,0.0,3.0,0 ⅔,10,0,0,1,0,0,1,0,,Away,광주 기아 챔피언스 필드,14:00,24.1
김영우,LG,2025,2025-04-25,@ Kia,RP,W,0.0,1.0,1,18,0,0,0,0,3,1,0,,Away,광주 기아 챔피언스 필드,18:30,16.2
김영우,LG,2025,2025-04-24,vs. NC,RP,,0.0,0.0,1,12,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,17.0
김영우,LG,2025,2025-04-22,vs. NC,RP,,27.0,3.0,0 ⅓,7,1,1,1,0,1,0,0,,Home,잠실 야구장,18:30,17.5
김영우,LG,2025,2025-04-20,@ SSG,RP,,9.0,1.0,1,19,1,1,1,0,3,0,0,,Away,인천 SSG 랜더스필드,14:00,19.5
김영우,LG,2025,2025-04-19,@ SSG,RP,H,0.0,0.0,0 ⅓,2,0,0,0,0,0,0,0,,Away,인천 SSG 랜더스필드,17:00,10.9
김영우,LG,2025,2025-04-17,vs. Samsung,RP,,6.75,1.5,1 ⅓,25,1,1,1,0,3,1,0,,Home,잠실 야구장,18:30,21.4
김영우,LG,2025,2025-04-13,vs. Doosan,RP,,0.0,3.0,1,27,0,0,1,0,1,2,0,,Home,잠실 야구장,14:00,-0.1
김영우,LG,2025,2025-04-10,@ Kiwoom,RP,,0.0,1.0,1,17,0,0,0,0,1,1,0,,Away,고척 스카이돔,18:30,25.5
김영우,LG,2025,2025-04-04,vs. Kia,RP,,0.0,2.0,1,21,0,0,1,0,1,1,0,,Home,잠실 야구장,18:30,13.4
김영우,LG,2025,2025-04-02,@ KT,RP,,0.0,0.0,1,12,0,0,0,0,0,0,0,,Away,수원 KT 위즈파크,18:30,7.9
김영우,LG,2025,2025-03-29,@ NC,RP,,0.0,1.0,1,11,0,0,1,0,2,0,0,,Away,창원 NC 파크,17:00,8.8
이지강,LG,2025,2025-07-09,vs. Kiwoom,RP,,9.0,2.0,1,17,1,1,1,0,1,1,0,,Home,잠실 야구장,18:30,34.5
이지강,LG,2025,2025-07-04,@ Samsung,RP,,27.0,6.0,0 ⅓,10,1,1,2,0,1,0,0,,Away,대구 삼성 라이온즈 파크,18:30,30.0
이지강,LG,2025,2025-07-02,@ Lotte,RP,,0.0,0.0,0 ⅓,13,0,0,0,0,0,0,0,,Away,사직 야구장,18:30,30.0
이지강,LG,2025,2025-06-28,vs. Kia,RP,,0.0,1.5,2 ⅔,53,0,0,3,0,3,1,0,,Home,잠실 야구장,17:00,29.9
이지강,LG,2025,2025-06-26,@ KT,RP,,13.5,3.0,0 ⅔,18,1,1,1,0,0,1,0,,Away,수원 KT 위즈파크,18:30,25.8
이지강,LG,2025,2025-06-22,vs. Doosan,RP,,0.0,0.0,1,11,0,0,0,0,0,0,0,,Home,잠실 야구장,17:00,27.8
이지강,LG,2025,2025-06-21,vs. Doosan,RP,,0.0,0.0,1,11,0,0,0,0,1,0,0,,Home,잠실 야구장,17:00,25.6
이지강,LG,2025,2025-06-19,vs. NC,RP,,0.0,1.5,0 ⅔,13,0,0,0,0,1,1,0,,Home,잠실 야구장,18:30,30.9
이지강,LG,2025,2025-06-18,vs. NC,RP,,0.0,2.0,1,21,1,0,1,0,2,1,0,,Home,잠실 야구장,18:30,28.4
이지강,LG,2025,2025-06-15,@ Hanwha,RP,,81.0,9.0,0 ⅓,16,3,3,3,0,0,0,0,,Away,대전 한화생명 볼파크,17:00,30.9
이지강,LG,2025,2025-06-14,@ Hanwha,RP,,0.0,6.0,0 ⅓,23,0,0,0,0,0,2,0,,Away,대전 한화생명 볼파크,17:00,29.9
이지강,LG,2025,2025-06-12,vs. SSG,RP,H,0.0,0.75,1 ⅓,23,0,0,1,0,4,0,0,,Home,잠실 야구장,18:30,29.0
이지강,LG,2025,2025-06-10,vs. SSG,RP,,0.0,0.43,2 ⅓,32,0,0,1,0,2,0,0,,Home,잠실 야구장,18:30,24.8
이지강,LG,2025,2025-06-07,@ Kiwoom,RP,,0.0,3.0,0 ⅓,7,0,0,1,0,0,0,0,,Away,고척 스카이돔,17:00,25.5
이지강,LG,2025,2025-06-04,@ NC,RP,,9.0,3.0,1,23,1,1,3,0,0,0,0,,Away,창원 NC 파크,18:30,23.8
이지강,LG,2025,2025-06-01,vs. Samsung,RP,H,0.0,3.0,0 ⅔,14,0,0,0,0,0,2,0,,Home,잠실 야구장,17:00,25.6
이지강,LG,2025,2025-05-31,vs. Samsung,RP,,0.0,0.0,1,9,0,0,0,0,0,0,0,,Home,잠실 야구장,17:00,25.6
이지강,LG,2025,2025-05-29,vs. Hanwha,RP,H,0.0,1.0,1,9,0,0,1,0,0,0,0,,Home,잠실 야구장,18:30,25.2
이지강,LG,2025,2025-05-28,vs. Hanwha,RP,,0.0,0.0,1,16,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,23.5
이지강,LG,2025,2025-05-24,@ SSG,RP,,0.0,2.0,1,20,0,0,1,0,1,1,0,,Away,인천 SSG 랜더스필드,17:00,18.7
이지강,LG,2025,2025-05-21,@ Lotte,RP,,0.0,1.0,2,33,0,0,2,0,2,0,0,,Away,사직 야구장,18:30,23.1
이지강,LG,2025,2025-04-26,@ Kia,SP,L,18.0,3.33,3,65,6,6,8,2,1,2,0,18.0,Away,광주 기아 챔피언스 필드,17:00,21.9
이지강,LG,2025,2025-04-19,@ SSG,RP,W,13.5,3.0,2,54,3,3,2,0,1,4,0,,Away,인천 SSG 랜더스필드,17:00,10.9
이지강,LG,2025,2025-04-16,vs. Samsung,RP,,0.0,0.0,1,14,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,21.1
이지강,LG,2025,2025-04-13,vs. Doosan,RP,,9.0,2.0,1,17,1,1,1,1,0,1,0,,Home,잠실 야구장,14:00,-0.1
이지강,LG,2025,2025-04-12,vs. Doosan,RP,H,0.0,0.0,0 ⅔,12,0,0,0,0,2,0,0,,Home,잠실 야구장,17:00,17.1
이지강,LG,2025,2025-04-09,@ Kiwoom,RP,,0.0,1.2,1 ⅔,28,0,0,1,0,1,1,0,,Away,고척 스카이돔,18:30,25.5
이지강,LG,2025,2025-04-02,@ KT,RP,,2.7,0.6,3 ⅓,53,1,1,2,0,4,0,0,,Away,수원 KT 위즈파크,18:30,7.9
이지강,LG,2025,2025-03-28,@ NC,RP,SV,0.0,0.5,2,26,0,0,1,0,2,0,0,,Away,창원 NC 파크,18:30,12.2
박명근,LG,2025,2025-07-10,vs. Kiwoom,RP,,0.0,6.0,0 ⅓,15,0,0,1,0,0,1,0,,Home,잠실 야구장,18:30,33.1
박명근,LG,2025,2025-06-28,vs. Kia,RP,L,54.0,6.0,0 ⅓,15,2,2,1,0,0,1,0,,Home,잠실 야구장,17:00,29.9
박명근,LG,2025,2025-06-26,@ KT,RP,,0.0,0.0,1,7,0,0,0,0,0,0,0,,Away,수원 KT 위즈파크,18:30,25.8
박명근,LG,2025,2025-06-21,vs. Doosan,RP,,0.0,0.0,1,3,0,0,0,0,0,0,0,,Home,잠실 야구장,17:00,25.6
박명근,LG,2025,2025-06-19,vs. NC,RP,,0.0,0.0,1 ⅓,16,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,30.9
박명근,LG,2025,2025-06-17,vs. NC,RP,,27.0,6.0,0 ⅓,11,1,1,1,0,1,1,0,,Home,잠실 야구장,18:30,28.6
박명근,LG,2025,2025-06-14,@ Hanwha,RP,,0.0,1.8,1 ⅔,21,0,0,3,0,0,0,0,,Away,대전 한화생명 볼파크,17:00,29.9
박명근,LG,2025,2025-06-12,vs. SSG,RP,,18.0,3.0,1,25,2,2,2,0,1,1,0,,Home,잠실 야구장,18:30,29.0
박명근,LG,2025,2025-06-11,vs. SSG,RP,W,0.0,0.0,1,14,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,25.8
박명근,LG,2025,2025-06-07,@ Kiwoom,RP,,0.0,1.0,1,9,0,0,0,0,0,1,0,,Away,고척 스카이돔,17:00,25.5
박명근,LG,2025,2025-06-05,@ NC,RP,H,0.0,6.0,0 ⅓,11,0,0,1,0,0,1,1,,Away,창원 NC 파크,18:30,23.5
박명근,LG,2025,2025-06-01,vs. Samsung,RP,L,18.0,2.0,1,21,2,2,2,1,1,0,0,,Home,잠실 야구장,17:00,25.6
박명근,LG,2025,2025-05-28,vs. Hanwha,RP,L,27.0,3.0,0 ⅔,19,2,2,1,1,1,1,0,,Home,잠실 야구장,18:30,23.5
박명근,LG,2025,2025-05-27,vs. Hanwha,RP,SV,0.0,0.0,1,11,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,24.9
박명근,LG,2025,2025-05-23,@ SSG,RP,SV,9.0,3.0,1,27,1,1,3,0,2,0,0,,Away,인천 SSG 랜더스필드,18:30,20.8
박명근,LG,2025,2025-05-21,@ Lotte,RP,,0.0,1.0,1,11,0,0,0,0,0,1,1,,Away,사직 야구장,18:30,23.1
박명근,LG,2025,2025-05-20,@ Lotte,RP,,0.0,2.0,1,22,0,0,1,0,2,1,0,,Away,사직 야구장,18:30,22.4
박명근,LG,2025,2025-05-18,vs. KT,RP,H,0.0,0.0,0 ⅔,10,0,0,0,0,1,0,0,,Home,잠실 야구장,14:00,20.1
박명근,LG,2025,2025-05-17,vs. KT,RP,H,6.75,1.5,1 ⅓,22,1,1,2,1,0,0,0,,Home,잠실 야구장,17:00,18.9
박명근,LG,2025,2025-05-15,vs. Kiwoom,RP,H,0.0,3.0,0 ⅓,7,0,0,1,0,1,0,0,,Home,잠실 야구장,18:30,21.7
박명근,LG,2025,2025-05-13,vs. Kiwoom,RP,SV,0.0,2.0,1,22,0,0,2,0,1,0,1,,Home,잠실 야구장,18:30,24.6
박명근,LG,2025,2025-05-11,@ Samsung,RP,W,0.0,0.0,1,13,0,0,0,0,2,0,0,,Away,대구 삼성 라이온즈 파크,14:00,17.9
박명근,LG,2025,2025-05-10,@ Samsung,RP,H,9.0,1.0,1,21,1,1,1,1,2,0,0,,Away,대구 삼성 라이온즈 파크,17:00,17.6
박명근,LG,2025,2025-05-07,@ Doosan,RP,L,0.0,,0,12,4,4,3,0,0,1,0,,Away,잠실 야구장,18:30,18.1
박명근,LG,2025,2025-05-02,vs. SSG,RP,,0.0,0.6,1 ⅔,29,0,0,0,0,1,1,1,,Home,잠실 야구장,18:30,16.2
박명근,LG,2025,2025-04-29,@ Hanwha,RP,,0.0,0.0,1,15,0,0,0,0,0,0,0,,Away,대전 한화생명 볼파크,18:30,20.2
박명근,LG,2025,2025-04-27,@ Kia,RP,,0.0,0.0,0 ⅔,5,0,0,0,0,0,0,0,,Away,광주 기아 챔피언스 필드,14:00,24.1
박명근,LG,2025,2025-04-25,@ Kia,RP,H,0.0,1.0,1,18,0,0,1,0,1,0,0,,Away,광주 기아 챔피언스 필드,18:30,16.2
박명근,LG,2025,2025-04-23,vs. NC,RP,H,0.0,0.0,1,12,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,21.9
박명근,LG,2025,2025-04-18,@ SSG,RP,,0.0,1.0,1,13,0,0,1,0,1,0,0,,Away,인천 SSG 랜더스필드,18:30,17.3
박명근,LG,2025,2025-04-15,vs. Samsung,RP,H,0.0,0.0,1,8,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,11.5
박명근,LG,2025,2025-04-12,vs. Doosan,RP,H,0.0,6.0,0 ⅓,14,0,0,1,0,1,1,0,,Home,잠실 야구장,17:00,17.1
박명근,LG,2025,2025-04-11,vs. Doosan,RP,H,0.0,0.0,1,13,0,0,0,0,2,0,0,,Home,잠실 야구장,18:30,21.7
박명근,LG,2025,2025-04-06,vs. Kia,RP,,0.0,1.0,1,15,0,0,1,0,1,0,0,,Home,잠실 야구장,14:00,15.2
박명근,LG,2025,2025-04-03,@ KT,RP,SV,0.0,0.0,1 ⅓,14,0,0,0,0,0,0,0,,Away,수원 KT 위즈파크,18:30,12.2
박명근,LG,2025,2025-03-27,vs. Hanwha,RP,W,0.0,1.0,1,11,0,0,0,0,0,1,0,,Home,잠실 야구장,18:30,13.6
손주영,LG,2025,2025-07-09,vs. Kiwoom,SP,W,6.75,1.69,5 ⅓,94,4,4,8,0,2,1,0,37.0,Home,잠실 야구장,18:30,34.5
손주영,LG,2025,2025-07-03,@ Lotte,SP,,0.0,1.0,6,92,0,0,5,0,8,1,0,69.0,Away,사직 야구장,18:30,29.8
손주영,LG,2025,2025-06-27,vs. Kia,SP,,1.5,0.83,6,94,2,1,4,0,3,1,0,60.0,Home,잠실 야구장,18:30,29.9
손주영,LG,2025,2025-06-21,vs. Doosan,RP,L,54.0,9.0,0 ⅓,14,2,2,3,0,0,0,0,,Home,잠실 야구장,17:00,25.6
손주영,LG,2025,2025-06-10,vs. SSG,SP,L,7.71,2.57,4 ⅔,101,5,4,10,0,2,2,1,25.0,Home,잠실 야구장,18:30,24.8
손주영,LG,2025,2025-06-04,@ NC,SP,L,7.2,2.2,5,95,4,4,9,1,3,2,1,33.0,Away,창원 NC 파크,18:30,23.8
손주영,LG,2025,2025-05-29,vs. Hanwha,SP,W,1.29,0.86,7,102,1,1,5,0,6,1,0,68.0,Home,잠실 야구장,18:30,25.2
손주영,LG,2025,2025-05-23,@ SSG,SP,W,1.29,0.57,7,99,1,1,2,0,11,2,0,78.0,Away,인천 SSG 랜더스필드,18:30,20.8
손주영,LG,2025,2025-05-17,vs. KT,SP,L,7.71,2.36,4 ⅔,101,4,4,7,0,4,4,0,34.0,Home,잠실 야구장,17:00,18.9
손주영,LG,2025,2025-05-10,@ Samsung,SP,W,4.5,1.33,6,104,3,3,6,0,6,2,0,52.0,Away,대구 삼성 라이온즈 파크,17:00,17.6
손주영,LG,2025,2025-05-02,vs. SSG,SP,L,3.6,1.4,5,96,2,2,5,1,4,2,0,51.0,Home,잠실 야구장,18:30,16.2
손주영,LG,2025,2025-04-25,@ Kia,SP,,7.36,2.73,3 ⅔,77,5,3,7,0,7,3,1,34.0,Away,광주 기아 챔피언스 필드,18:30,16.2
손주영,LG,2025,2025-04-19,@ SSG,SP,,0.0,0.33,3,38,0,0,1,0,5,0,0,62.0,Away,인천 SSG 랜더스필드,17:00,10.9
손주영,LG,2025,2025-04-13,vs. Doosan,SP,L,18.0,3.0,3,71,6,6,6,0,2,3,0,22.0,Home,잠실 야구장,14:00,-0.1
손주영,LG,2025,2025-04-08,@ Kiwoom,SP,W,1.29,0.71,7,76,1,1,5,0,5,0,0,68.0,Away,고척 스카이돔,18:30,25.5
손주영,LG,2025,2025-03-29,@ NC,SP,W,6.0,1.17,6,101,4,4,6,3,6,1,0,49.0,Away,창원 NC 파크,17:00,8.8
손주영,LG,2025,2025-03-23,vs. Lotte,SP,W,0.0,0.43,7,96,0,0,1,0,5,2,0,78.0,Home,잠실 야구장,14:00,23.3
이정용,LG,2025,2025-07-09,vs. Kiwoom,RP,,9.0,1.0,1,18,1,1,1,1,0,0,0,,Home,잠실 야구장,18:30,34.5
이정용,LG,2025,2025-07-08,vs. Kiwoom,RP,H,0.0,0.0,1,10,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,36.2
이정용,LG,2025,2025-07-06,@ Samsung,RP,H,0.0,6.0,0 ⅓,13,0,0,2,0,0,0,0,,Away,대구 삼성 라이온즈 파크,17:00,29.9
